10.633,9.713,17.646,-0.65506,0.12934
9.3596,8.8908,16.93,1.4587,0.062097
10.787,10.432,14.728,-0.78116,0.0033135
10.436,10.59,17.553,-0.98752,0.083268
10.181,10.011,19.36,0.94646,0.16885
10.297,10.982,19.104,-0.072084,0.12215
8.5832,6.9546,8.5534,-0.47058,0.0014828
9.911,9.3097,19.332,0.52408,0.66173
9.7364,9.7205,15.523,-0.022385,0.020006
10.416,10.23,16.989,-0.81864,0.058493
9.722,9.0248,14.553,0.98385,0.0056419
10.272,9.6568,15.407,0.94993,0.0042052
10.957,10.623,19.303,0.74996,0.048496
11.059,9.9831,19.763,1.4705,0.063941
10.147,8.7502,16.776,0.90363,0.048551
8.5448,9.8721,16.975,-0.16417,0.27872
8.5213,9.9531,16.111,-1.2941,0.34315
11.445,11.651,16.526,-0.32937,0.0019498
8.7164,11.178,15.999,0.6431,0.010689
9.5955,8.7345,17.755,-0.49467,0.92301
9.7922,8.5885,15.655,-0.40984,0.098673
10.547,9.7463,19.692,1.011,0.19942
8.3122,9.381,18.348,0.76641,0.89401
9.1757,10.389,18.55,0.26855,0.27719
9.5816,10.203,17.435,-1.0568,0.27449
9.9762,10.496,17.97,0.53866,0.047819
10.873,9.0153,15.047,-0.39496,0.011718
8.7139,11.216,19.088,0.44831,0.27521
9.161,10.527,18.324,0.57728,0.1435
10.57,10.405,18.363,-0.17138,0.087154
