10.926,11.302,23.374,1.3749,0.79478
10.685,9.1277,15.189,1.3942,0.0024328
8.4096,10.828,13.113,-1.3612,0.0085437
9.984,9.546,14.566,-0.048946,0.0073375
11.497,10.655,16.625,-1.1153,0.012141
9.7259,9.522,17.112,1.0295,0.042191
9.9921,9.8805,17.208,-0.41055,0.10493
10.02,9.047,16.185,-0.79696,0.12428
11.231,8.3369,16.028,-0.23692,0.036767
9.648,10.202,18.222,-0.096317,0.21615
10.141,10.002,17.99,1.6324,0.022677
9.5469,10.311,16.688,-1.019,0.11641
10.084,7.8478,18.095,0.5629,0.67062
9.7102,10.039,17.679,0.679,0.063969
11.241,9.7102,17.118,-1.1512,0.068397
10.596,10.662,20.117,0.10873,0.28674
10,9.2686,13.702,-0.92378,0.0096286
10.961,8.703,18.643,-0.3962,0.53544
10.832,11.704,22.334,0.64156,0.43035
11.593,9.0079,20.764,1.3853,0.29443
10.245,10.516,17.381,0.45794,0.021533
9.7541,10.635,19.822,0.93812,0.22203
11.18,10.607,20.957,0.13494,0.38099
10.228,10.342,21.009,0.62951,0.82688
9.9171,11.796,14.855,-0.40026,0.0015682
12.196,10.988,19.57,-1.7003,0.14756
10.006,11.542,20.351,0.0017404,0.30165
8.3558,9.1967,15.259,-0.83374,0.23224
9.2002,10.373,17.122,-0.091144,0.094411
10.411,10.285,18.458,-0.75944,0.22803
