11.058,9.3664,17.175,0.25474,0.030063
10.415,9.959,18.563,1.4831,0.037096
9.8656,10.133,21.186,2.1505,0.38181
9.4296,10.854,19.37,0.19677,0.32959
11.131,9.8015,17.125,-0.9662,0.058332
9.4912,9.3038,14.851,-0.54875,0.033534
10.76,9.7942,18.327,0.23334,0.085359
9.2237,8.4195,17.567,1.9658,0.1298
9.8417,9.1848,15.559,0.063132,0.029298
10.694,7.9118,14.807,-0.65731,0.043197
10.184,10.165,15.014,-1.5634,0.023033
9.596,10.756,19.277,-0.042592,0.35646
9.1635,10.638,19.491,-0.058131,0.77691
12.708,9.5216,18.644,-0.29928,0.037413
9.1228,8.7983,14.726,-0.67715,0.080588
10.654,10.491,18.627,-0.41365,0.12201
9.1963,10.488,17.797,-0.094708,0.1666
10.974,9.1458,18.147,0.7767,0.063993
9.5434,9.7216,19.373,1.1274,0.36096
9.5798,9.6212,19.395,0.3301,0.87266
9.8838,10.364,20.008,0.62666,0.42031
9.2313,10.087,14.786,0.5514,0.0061984
8.6723,10.256,13.159,0.55036,0.001801
12.205,9.6306,17.166,1.2603,0.0026585
9.4374,11.455,11.77,-0.17868,0.00013056
11.818,11.766,19.261,-1.3214,0.049672
10.472,9.7027,16.01,0.31333,0.011363
9.5329,9.5411,20.158,1.2355,0.8595
10.913,8.9816,18.837,0.10278,0.3131
9.8807,9.5587,17.464,-0.84766,0.32394
