10.538,10.888,16.893,-1.0891,0.031941
11.834,8.8529,20.405,0.032557,0.73006
7.7412,8.9311,15.058,0.55253,0.11455
10.862,9.1905,13.397,1.1006,0.00042796
10.319,7.0557,16.918,1.5442,0.13524
8.6923,11.438,19.655,0.085931,0.57007
9.5664,10.325,18.153,-1.4916,0.78076
10.343,9.2451,13.046,-0.7423,0.0030304
13.578,11.37,22.57,-1.0616,0.26797
12.769,8.2885,18.024,2.3505,0.0045893
8.6501,9.8978,15.411,-0.6156,0.080369
13.035,9.7586,20.877,0.74808,0.069662
10.725,10.319,20.552,-0.19242,0.74061
9.9369,10.313,19.505,0.88861,0.19523
10.715,9.1351,18.174,-0.76485,0.4023
9.795,9.9699,16.562,-1.4023,0.16514
9.8759,9.8351,16.819,-1.4224,0.22995
11.49,10.628,20.388,0.48819,0.10882
11.409,11.093,17.189,-0.17738,0.0058831
11.417,11.109,21.748,-0.19605,0.55857
10.671,9.1363,14.812,1.4193,0.0016367
8.7925,10.077,16.643,0.29158,0.080559
10.717,8.7859,15.637,0.19781,0.017184
11.63,8.8865,18.888,1.5877,0.040097
10.489,9.9932,16.795,-0.80447,0.055974
11.035,11.533,22.892,0.69662,0.68925
10.727,9.2303,16.482,0.83509,0.013432
9.6966,10.371,13.942,-0.24372,0.0027872
10.294,9.7744,19.691,0.21567,0.55261
9.2127,11.117,15.541,-1.1658,0.026688
